"","scenario","2011","2015","2020","2025","2030","2035","2040","2045","2050"
"1","iea2",0.000609897890471136,0.000539329362968873,0.00047870594045855,0.000424381130409393,0.000329689550408271,0.000256874893287026,0.000183077443691506,8.5703512665311e-05,1.74795302516825e-05
"2","iea4",0.000609897890471136,0.000539418951185894,0.000517199183102054,0.000503032480314559,0.000475122617917126,0.000448322723409451,0.000416524161076946,0.00036232447323276,0.000323678235419543
"3","iea6",0.000609897890471136,0.000539418951185894,0.000533743350383627,0.000536598821701856,0.000535250184513862,0.00052414680773375,0.000511470213460952,0.00047893016556547,0.000453695195307799
"4","rcp6",0.000609897890471136,0.000538931770591856,0.000537913241585637,0.000544426683676599,0.000543429669900984,0.000524118928223223,0.000524951444404304,0.000472965297043497,0.000427849483382313
"5","rcp8",0.000609897890471136,0.000538182927411231,0.000565141002685087,0.000577677908437745,0.000575615387852634,0.00056790744600987,0.000552671378168692,0.000521014097207021,0.000501587926291055
