"plant","variable","baseline","2011","2015","2020","2025","2030","2035","2040","2045","2050"
"solarpv","elec","iea4",61.090254,144.639,208.714077,251.6915835,423.029628,568.78191,772.512516,1386.310028,1990.221683
"unabated.solid.ultra","elec","iea6",736.8409103,818.0848544,1039.150147,1357.29862,1702.661023,2003.822962,2309.321518,2436.350464,2640.088976
"unabated.solid.super","elec","iea6",1565.786934,1633.845604,1915.866072,2349.270385,2799.824773,3158.063567,3511.579356,3593.113084,3791.8925
"unabated.solid.sub","elec","iea6",6907.883534,6612.077871,6801.758787,7350.441119,7746.551286,7744.957297,7644.386916,6947.040209,6509.631152
"unabated.liquid.new.tech","elec","iea6",317.0831786,353.6449152,623.2837552,784.7780356,988.3780541,1400.940263,1891.925126,2469.102195,2993.476615
"unabated.liquid.old.tech","elec","iea6",739.8607501,686.4871883,1016.936653,1083.741097,1114.553976,1242.343252,1370.014746,1646.06813,1611.872023
"unabated.gas.OC","elec","iea6",1691.110286,1664.211365,1708.872933,1711.139737,1905.21306,2148.44179,2154.707002,2068.55895,2030.142612
"unabated.gas.CC","elec","iea6",3140.633388,3090.67825,3803.620399,4626.414846,5422.529478,6114.795863,7213.58431,8274.235799,9570.672312
"CCS.solid.ultra","elec","iea6",0,43.19559294,89.59085944,40.31588675,43.19559294,43.5155603,40.95582146,31.3568008,26.87725783
"CCS.solid.super","elec","iea6",0,0,0,40.31588675,40.31588675,38.07611526,30.71686609,22.39771486,15.35843305
"CCS.solid.sub","elec","iea6",0,0,0,0,0,0,0,0,0
"CCS.liquid.new.tech","elec","iea6",0,0,0,0,0,0,0,0,0
"CCS.liquid.old.tech","elec","iea6",0,0,0,0,0,0,0,0,0
"CCS.gas.OC","elec","iea6",0,0,0,3.88282881,3.88282881,4.85353601,5.17710508,5.82424321,5.17710508
"CCS.gas.CC","elec","iea6",0,0,0,0,0,0,0,0,0
"nuclear","elec","iea6",2264.32017,2581.573821,2814.848564,2871.980413,2822.215134,3154.447479,3135.662723,3235.848086,3336.033449
"concentrated.solar","elec","iea6",2.10384,10.5192,66.97224,96.8643,128.33424,146.74284,140.43132,218.79936,272.09664
"geothermal","elec","iea6",73.1426274,92.78811,113.0814,128.8602,151.47648,234.22752,291.73248,408.32028,512.63568
"onshore.wind","elec","iea6",429.9696702,734.50314,865.2042,990.90864,1111.22199,1039.03398,1404.3132,1971.0351,2448.3438
"offshore.wind","elec","iea6",10.422774,38.1321,63.5535,91.12257,147.2688,257.7204,385.704,659.2032,797.706
"hydro","elec","iea6",3656.2986,5088.663,5303.51766,5488.21728,5674.80159,5861.3859,5960.520594,6164.067114,6384.575844
"tidal","elec","iea6",0.55436184,1.05192,1.367496,3.33108,6.79365,10.0809,18.4086,22.09032,27.6129
"wave","elec","iea6",0,0.105192,0.3892104,3.278484,12.05325,20.81925,31.1193,53.12196,63.64116
"solarpv","elec","iea6",61.090254,144.639,170.2690308,167.7365334,227.0674512,264.329964,309.0050064,554.524011,796.088673
"unabated.solid.ultra","elec","rcp6",736.8409103,816.290158,1028.921588,1305.744547,1557.490315,1733.45307,1945.50505,1890.525282,1829.226674
"unabated.solid.super","elec","rcp6",1565.786934,1630.26131,1897.007826,2260.038396,2561.108706,2731.955411,2958.356088,2788.133821,2627.271645
"unabated.solid.sub","elec","rcp6",6907.883534,6597.572442,6734.807739,7071.250401,7086.072005,6699.953166,6440.070487,5390.667454,4510.299104
"unabated.liquid.new.tech","elec","rcp6",317.0831786,352.8690968,590.4534455,728.749944,897.2036577,1109.557814,1382.24377,1411.587835,1335.679199
"unabated.liquid.old.tech","elec","rcp6",739.8607501,684.9811879,963.3714111,1006.36897,1011.740295,983.9474952,1000.935143,941.0585568,719.2118766
"unabated.gas.OC","elec","rcp6",1691.110286,1660.560456,1759.199968,1751.715704,1985.301711,2222.604803,2324.076076,2220.898194,2157.63563
"unabated.gas.CC","elec","rcp6",3140.633388,3083.897989,3915.638639,4736.120237,5650.4741,6325.875208,7780.602515,8883.592776,10171.71083
"CCS.solid.ultra","elec","rcp6",0,43.19559294,89.59085944,40.31588675,43.19559294,43.5155603,40.95582146,31.3568008,26.87725783
"CCS.solid.super","elec","rcp6",0,0,0,40.31588675,40.31588675,38.07611526,30.71686609,22.39771486,15.35843305
"CCS.solid.sub","elec","rcp6",0,0,0,0,0,0,0,0,0
"CCS.liquid.new.tech","elec","rcp6",0,0,0,0,0,0,0,0,0
"CCS.liquid.old.tech","elec","rcp6",0,0,0,0,0,0,0,0,0
"CCS.gas.OC","elec","rcp6",0,0,0,3.88282881,3.88282881,4.85353601,5.17710508,5.82424321,5.17710508
"CCS.gas.CC","elec","rcp6",0,0,0,0,0,0,0,0,0
"nuclear","elec","rcp6",2264.32017,2581.573821,2534.918872,2094.070534,1525.698669,1643.31825,1044.293265,760.4347362,476.5762071
"concentrated.solar","elec","rcp6",2.10384,10.5192,81.34848,127.9836,204.07248,240.88968,280.86264,437.59872,544.19328
"geothermal","elec","rcp6",73.1426274,92.78811,105.192,105.192,70.128,49.0896,28.0512,0,0
"onshore.wind","elec","rcp6",429.9696702,734.50314,899.812368,1048.133088,1239.740316,1246.840776,1685.17584,2365.24212,2938.01256
"offshore.wind","elec","rcp6",10.422774,38.1321,67.620924,101.825856,176.72256,309.26448,462.8448,791.04384,957.2472
"hydro","elec","rcp6",3656.2986,5088.663,5201.7444,5352.5196,5352.5196,5352.5196,4478.02344,4478.02344,4478.02344
"tidal","elec","rcp6",0.55436184,1.05192,1.05192,1.7532,2.1915,2.1915,2.6298,0,0
"wave","elec","rcp6",0,0.105192,0.105192,0.17532,2.1915,4.383,8.766,18.4086,21.0384
"solarpv","elec","rcp6",61.090254,144.639,195.8990616,223.7065668,357.7089024,467.297928,618.0100128,1109.048022,1592.177346
"unabated.solid.ultra","elec","rcp8",736.8409103,815.7314555,1237.41023,1742.045526,2309.149601,2951.38479,3628.601796,4229.65907,5057.172223
"unabated.solid.super","elec","rcp8",1565.786934,1629.145492,2266.315085,2983.832733,3749.247463,4586.96311,5437.545098,6145.466278,7155.56055
"unabated.solid.sub","elec","rcp8",6907.883534,6593.056793,7940.176408,9099.847732,9991.604591,10708.89207,11135.83638,11042.16489,11269.67911
"unabated.liquid.new.tech","elec","rcp8",317.0831786,352.6275787,982.0868466,1469.61058,2128.595862,3180.664234,4242.074817,5438.896088,6955.220192
